Room 1:
  Tile: 78  | Grid: ( 0,  0) | Screen: ( 32,   0) | Depth: -16 | Prio: 0
  Tile: 10  | Grid: (15, 10) | Screen: (272,  80) | Depth:  22 | Prio: 0
  Tile: 41  | Grid: (15, 11) | Screen: (272,  88) | Depth:  22 | Prio: 0
  Tile: 11  | Grid: (14, 10) | Screen: (256,  80) | Depth:  22 | Prio: 1
  Tile: 46  | Grid: (14,  9) | Screen: (256,  72) | Depth:  22 | Prio: 2
  Tile: 42  | Grid: (15,  9) | Screen: (272,  72) | Depth:  22 | Prio: 2
  Tile: 256 | Grid: ( 4, 11) | Screen: ( 96,  88) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 5, 11) | Screen: (112,  88) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 5, 12) | Screen: (112,  96) | Depth:  24 | Prio: 0
  Tile: 70  | Grid: ( 6, 10) | Screen: (128,  80) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 6, 11) | Screen: (128,  88) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 6, 12) | Screen: (128,  96) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 6, 13) | Screen: (128, 104) | Depth:  24 | Prio: 0
  Tile: 70  | Grid: ( 7, 11) | Screen: (144,  88) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 7, 12) | Screen: (144,  96) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 7, 13) | Screen: (144, 104) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 7, 14) | Screen: (144, 112) | Depth:  24 | Prio: 0
  Tile: 70  | Grid: ( 8, 12) | Screen: (160,  96) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 8, 13) | Screen: (160, 104) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 8, 14) | Screen: (160, 112) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 8, 15) | Screen: (160, 120) | Depth:  24 | Prio: 0
  Tile: 70  | Grid: ( 9, 13) | Screen: (176, 104) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 9, 14) | Screen: (176, 112) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 9, 15) | Screen: (176, 120) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 9, 16) | Screen: (176, 128) | Depth:  24 | Prio: 0
  Tile: 70  | Grid: (10, 14) | Screen: (192, 112) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: (10, 15) | Screen: (192, 120) | Depth:  24 | Prio: 0
  Tile: 256 | Grid: ( 4, 10) | Screen: ( 96,  80) | Depth:  24 | Prio: 1
  Tile: 70  | Grid: ( 5,  9) | Screen: (112,  72) | Depth:  24 | Prio: 1
  Tile: 256 | Grid: ( 5, 10) | Screen: (112,  80) | Depth:  24 | Prio: 1
  Tile: 52  | Grid: ( 6,  9) | Screen: (128,  72) | Depth:  24 | Prio: 1
  Tile: 53  | Grid: ( 6, 10) | Screen: (128,  80) | Depth:  24 | Prio: 1
  Tile: 52  | Grid: ( 7, 10) | Screen: (144,  80) | Depth:  24 | Prio: 1
  Tile: 53  | Grid: ( 7, 11) | Screen: (144,  88) | Depth:  24 | Prio: 1
  Tile: 51  | Grid: ( 8, 10) | Screen: (160,  80) | Depth:  24 | Prio: 1
  Tile: 52  | Grid: ( 8, 11) | Screen: (160,  88) | Depth:  24 | Prio: 1
  Tile: 53  | Grid: ( 8, 12) | Screen: (160,  96) | Depth:  24 | Prio: 1
  Tile: 51  | Grid: ( 9, 11) | Screen: (176,  88) | Depth:  24 | Prio: 1
  Tile: 52  | Grid: ( 9, 12) | Screen: (176,  96) | Depth:  24 | Prio: 1
  Tile: 53  | Grid: ( 9, 13) | Screen: (176, 104) | Depth:  24 | Prio: 1
  Tile: 51  | Grid: (10, 12) | Screen: (192,  96) | Depth:  24 | Prio: 1
  Tile: 52  | Grid: (10, 13) | Screen: (192, 104) | Depth:  24 | Prio: 1
  Tile: 53  | Grid: (10, 14) | Screen: (192, 112) | Depth:  24 | Prio: 1
  Tile: 69  | Grid: ( 4,  9) | Screen: ( 96,  72) | Depth:  24 | Prio: 2
  Tile: 52  | Grid: ( 5,  8) | Screen: (112,  64) | Depth:  24 | Prio: 2
  Tile: 53  | Grid: ( 5,  9) | Screen: (112,  72) | Depth:  24 | Prio: 2
  Tile: 51  | Grid: ( 6,  8) | Screen: (128,  64) | Depth:  24 | Prio: 2
  Tile: 51  | Grid: ( 7,  9) | Screen: (144,  72) | Depth:  24 | Prio: 2
  Tile: 51  | Grid: ( 5,  7) | Screen: (112,  56) | Depth:  24 | Prio: 3
  Tile: 46  | Grid: ( 3, 11) | Screen: ( 80,  88) | Depth:  28 | Prio: 0
  Tile: 46  | Grid: ( 4, 12) | Screen: ( 96,  96) | Depth:  28 | Prio: 0
  Tile: 46  | Grid: ( 5, 13) | Screen: (112, 104) | Depth:  28 | Prio: 0
  Tile: 46  | Grid: ( 6, 14) | Screen: (128, 112) | Depth:  28 | Prio: 0
  Tile: 46  | Grid: ( 7, 15) | Screen: (144, 120) | Depth:  28 | Prio: 0
  Tile: 46  | Grid: ( 8, 16) | Screen: (160, 128) | Depth:  28 | Prio: 0
  Tile: 46  | Grid: ( 9, 17) | Screen: (176, 136) | Depth:  28 | Prio: 0
  Tile: 46  | Grid: (10, 18) | Screen: (192, 144) | Depth:  28 | Prio: 0
  Tile: 52  | Grid: ( 3, 10) | Screen: ( 80,  80) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: ( 3, 11) | Screen: ( 80,  88) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: ( 4, 11) | Screen: ( 96,  88) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: ( 4, 12) | Screen: ( 96,  96) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: ( 5, 11) | Screen: (112,  88) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: ( 5, 12) | Screen: (112,  96) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: ( 5, 13) | Screen: (112, 104) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: ( 6, 12) | Screen: (128,  96) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: ( 6, 13) | Screen: (128, 104) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: ( 6, 14) | Screen: (128, 112) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: ( 7, 13) | Screen: (144, 104) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: ( 7, 14) | Screen: (144, 112) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: ( 7, 15) | Screen: (144, 120) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: ( 8, 14) | Screen: (160, 112) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: ( 8, 15) | Screen: (160, 120) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: ( 8, 16) | Screen: (160, 128) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: ( 9, 15) | Screen: (176, 120) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: ( 9, 16) | Screen: (176, 128) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: ( 9, 17) | Screen: (176, 136) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: (10, 16) | Screen: (192, 128) | Depth:  28 | Prio: 1
  Tile: 52  | Grid: (10, 17) | Screen: (192, 136) | Depth:  28 | Prio: 1
  Tile: 53  | Grid: (10, 18) | Screen: (192, 144) | Depth:  28 | Prio: 1
  Tile: 51  | Grid: ( 3,  9) | Screen: ( 80,  72) | Depth:  28 | Prio: 2
  Tile: 51  | Grid: ( 4, 10) | Screen: ( 96,  80) | Depth:  28 | Prio: 2
  Tile: 55  | Grid: (11, 13) | Screen: (208, 104) | Depth:  30 | Prio: 0
  Tile: 56  | Grid: (11, 14) | Screen: (208, 112) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (11, 15) | Screen: (208, 120) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (11, 16) | Screen: (208, 128) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (11, 17) | Screen: (208, 136) | Depth:  30 | Prio: 0
  Tile: 55  | Grid: (12, 12) | Screen: (224,  96) | Depth:  30 | Prio: 0
  Tile: 56  | Grid: (12, 13) | Screen: (224, 104) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (12, 14) | Screen: (224, 112) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (12, 15) | Screen: (224, 120) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (12, 16) | Screen: (224, 128) | Depth:  30 | Prio: 0
  Tile: 55  | Grid: (13, 11) | Screen: (240,  88) | Depth:  30 | Prio: 0
  Tile: 56  | Grid: (13, 12) | Screen: (240,  96) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (13, 13) | Screen: (240, 104) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (13, 14) | Screen: (240, 112) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (13, 15) | Screen: (240, 120) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (13, 16) | Screen: (240, 128) | Depth:  30 | Prio: 0
  Tile: 53  | Grid: (14, 12) | Screen: (256,  96) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (14, 13) | Screen: (256, 104) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (14, 14) | Screen: (256, 112) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (14, 15) | Screen: (256, 120) | Depth:  30 | Prio: 0
  Tile: 52  | Grid: (15, 12) | Screen: (272,  96) | Depth:  30 | Prio: 0
  Tile: 53  | Grid: (15, 13) | Screen: (272, 104) | Depth:  30 | Prio: 0
  Tile: 256 | Grid: (15, 14) | Screen: (272, 112) | Depth:  30 | Prio: 0
  Tile: 69  | Grid: (10, 15) | Screen: (192, 120) | Depth:  30 | Prio: 1
  Tile: 54  | Grid: (11, 12) | Screen: (208,  96) | Depth:  30 | Prio: 1
  Tile: 69  | Grid: (11, 14) | Screen: (208, 112) | Depth:  30 | Prio: 1
  Tile: 54  | Grid: (12, 11) | Screen: (224,  88) | Depth:  30 | Prio: 1
  Tile: 69  | Grid: (12, 13) | Screen: (224, 104) | Depth:  30 | Prio: 1
  Tile: 69  | Grid: (13, 12) | Screen: (240,  96) | Depth:  30 | Prio: 1
  Tile: 52  | Grid: (14, 11) | Screen: (256,  88) | Depth:  30 | Prio: 1
  Tile: 70  | Grid: (14, 12) | Screen: (256,  96) | Depth:  30 | Prio: 1
  Tile: 51  | Grid: (15, 11) | Screen: (272,  88) | Depth:  30 | Prio: 1
  Tile: 70  | Grid: (15, 13) | Screen: (272, 104) | Depth:  30 | Prio: 1
  Tile: 51  | Grid: (14, 10) | Screen: (256,  80) | Depth:  30 | Prio: 2
  Tile: 54  | Grid: (13, 10) | Screen: (240,  80) | Depth:  30 | Prio: 3
  Tile: 11  | Grid: (15, 15) | Screen: (272, 120) | Depth:  34 | Prio: 0
  Tile: 44  | Grid: (15, 16) | Screen: (272, 128) | Depth:  34 | Prio: 0
  Tile: 118 | Grid: (15, 12) | Screen: (272,  96) | Depth:  34 | Prio: 1
  Tile: 11  | Grid: (15, 14) | Screen: (272, 112) | Depth:  34 | Prio: 1
  Tile: 9   | Grid: (15, 13) | Screen: (272, 104) | Depth:  34 | Prio: 2
  Tile: 46  | Grid: (15, 13) | Screen: (272, 104) | Depth:  34 | Prio: 3
  Tile: 133 | Grid: (14, 16) | Screen: (256, 128) | Depth:  36 | Prio: 0
  Tile: 132 | Grid: (14, 17) | Screen: (256, 136) | Depth:  36 | Prio: 0
  Tile: 130 | Grid: (15, 17) | Screen: (272, 136) | Depth:  36 | Prio: 0
  Tile: 133 | Grid: (15, 18) | Screen: (272, 144) | Depth:  36 | Prio: 0
  Tile: 132 | Grid: (15, 19) | Screen: (272, 152) | Depth:  36 | Prio: 0
  Tile: 69  | Grid: (13, 16) | Screen: (240, 128) | Depth:  36 | Prio: 1
  Tile: 18  | Grid: (13, 17) | Screen: (240, 136) | Depth:  36 | Prio: 1
  Tile: 17  | Grid: (13, 18) | Screen: (240, 144) | Depth:  36 | Prio: 1
  Tile: 69  | Grid: (14, 15) | Screen: (256, 120) | Depth:  36 | Prio: 1
  Tile: 130 | Grid: (14, 18) | Screen: (256, 144) | Depth:  36 | Prio: 1
  Tile: 18  | Grid: (14, 19) | Screen: (256, 152) | Depth:  36 | Prio: 1
  Tile: 129 | Grid: (15, 15) | Screen: (272, 120) | Depth:  36 | Prio: 1
  Tile: 131 | Grid: (15, 16) | Screen: (272, 128) | Depth:  36 | Prio: 1
  Tile: 11  | Grid: ( 0,  9) | Screen: ( 32,  72) | Depth:  40 | Prio: 0
  Tile: 11  | Grid: ( 0, 10) | Screen: ( 32,  80) | Depth:  40 | Prio: 0
  Tile: 169 | Grid: ( 0,  9) | Screen: ( 32,  72) | Depth:  40 | Prio: 1
  Tile: 170 | Grid: ( 0, 10) | Screen: ( 32,  80) | Depth:  40 | Prio: 1
  Tile: 11  | Grid: ( 1, 10) | Screen: ( 48,  80) | Depth:  40 | Prio: 1
  Tile: 11  | Grid: ( 1, 11) | Screen: ( 48,  88) | Depth:  40 | Prio: 1
  Tile: 54  | Grid: (11, 16) | Screen: (208, 128) | Depth:  40 | Prio: 1
  Tile: 55  | Grid: (11, 17) | Screen: (208, 136) | Depth:  40 | Prio: 1
  Tile: 54  | Grid: (12, 15) | Screen: (224, 120) | Depth:  40 | Prio: 1
  Tile: 55  | Grid: (12, 16) | Screen: (224, 128) | Depth:  40 | Prio: 1
  Tile: 169 | Grid: ( 1, 10) | Screen: ( 48,  80) | Depth:  40 | Prio: 2
  Tile: 170 | Grid: ( 1, 11) | Screen: ( 48,  88) | Depth:  40 | Prio: 2
  Tile: 10  | Grid: ( 2, 10) | Screen: ( 64,  80) | Depth:  42 | Prio: 1
  Tile: 10  | Grid: ( 2, 11) | Screen: ( 64,  88) | Depth:  42 | Prio: 1
  Tile: 172 | Grid: ( 2, 10) | Screen: ( 64,  80) | Depth:  42 | Prio: 2
  Tile: 171 | Grid: ( 2, 11) | Screen: ( 64,  88) | Depth:  42 | Prio: 2
  Tile: 136 | Grid: ( 0,  8) | Screen: ( 32,  64) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 0, 11) | Screen: ( 32,  88) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 0, 12) | Screen: ( 32,  96) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 0, 13) | Screen: ( 32, 104) | Depth:  46 | Prio: 0
  Tile: 117 | Grid: ( 0, 14) | Screen: ( 32, 112) | Depth:  46 | Prio: 0
  Tile: 137 | Grid: ( 1,  7) | Screen: ( 48,  56) | Depth:  46 | Prio: 0
  Tile: 136 | Grid: ( 1,  8) | Screen: ( 48,  64) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 1, 12) | Screen: ( 48,  96) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 1, 13) | Screen: ( 48, 104) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 1, 14) | Screen: ( 48, 112) | Depth:  46 | Prio: 0
  Tile: 117 | Grid: ( 1, 15) | Screen: ( 48, 120) | Depth:  46 | Prio: 0
  Tile: 10  | Grid: ( 2, 13) | Screen: ( 64, 104) | Depth:  46 | Prio: 0
  Tile: 10  | Grid: ( 2, 14) | Screen: ( 64, 112) | Depth:  46 | Prio: 0
  Tile: 100 | Grid: ( 2, 15) | Screen: ( 64, 120) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 3, 12) | Screen: ( 80,  96) | Depth:  46 | Prio: 0
  Tile: 46  | Grid: ( 3, 13) | Screen: ( 80, 104) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 4, 13) | Screen: ( 96, 104) | Depth:  46 | Prio: 0
  Tile: 46  | Grid: ( 4, 14) | Screen: ( 96, 112) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 5, 14) | Screen: (112, 112) | Depth:  46 | Prio: 0
  Tile: 46  | Grid: ( 5, 15) | Screen: (112, 120) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 6, 15) | Screen: (128, 120) | Depth:  46 | Prio: 0
  Tile: 46  | Grid: ( 6, 16) | Screen: (128, 128) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 7, 16) | Screen: (144, 128) | Depth:  46 | Prio: 0
  Tile: 46  | Grid: ( 7, 17) | Screen: (144, 136) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 8, 17) | Screen: (160, 136) | Depth:  46 | Prio: 0
  Tile: 46  | Grid: ( 8, 18) | Screen: (160, 144) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: ( 9, 18) | Screen: (176, 144) | Depth:  46 | Prio: 0
  Tile: 46  | Grid: ( 9, 19) | Screen: (176, 152) | Depth:  46 | Prio: 0
  Tile: 11  | Grid: (10, 19) | Screen: (192, 152) | Depth:  46 | Prio: 0
  Tile: 208 | Grid: ( 0,  7) | Screen: ( 32,  56) | Depth:  46 | Prio: 1
  Tile: 46  | Grid: ( 0,  8) | Screen: ( 32,  64) | Depth:  46 | Prio: 1
  Tile: 44  | Grid: ( 0, 14) | Screen: ( 32, 112) | Depth:  46 | Prio: 1
  Tile: 136 | Grid: ( 1,  9) | Screen: ( 48,  72) | Depth:  46 | Prio: 1
  Tile: 44  | Grid: ( 1, 15) | Screen: ( 48, 120) | Depth:  46 | Prio: 1
  Tile: 137 | Grid: ( 2,  8) | Screen: ( 64,  64) | Depth:  46 | Prio: 1
  Tile: 136 | Grid: ( 2,  9) | Screen: ( 64,  72) | Depth:  46 | Prio: 1
  Tile: 10  | Grid: ( 2, 12) | Screen: ( 64,  96) | Depth:  46 | Prio: 1
  Tile: 41  | Grid: ( 2, 15) | Screen: ( 64, 120) | Depth:  46 | Prio: 1
  Tile: 44  | Grid: ( 3, 13) | Screen: ( 80, 104) | Depth:  46 | Prio: 1
  Tile: 44  | Grid: ( 4, 14) | Screen: ( 96, 112) | Depth:  46 | Prio: 1
  Tile: 44  | Grid: ( 5, 15) | Screen: (112, 120) | Depth:  46 | Prio: 1
  Tile: 44  | Grid: ( 6, 16) | Screen: (128, 128) | Depth:  46 | Prio: 1
  Tile: 44  | Grid: ( 7, 17) | Screen: (144, 136) | Depth:  46 | Prio: 1
  Tile: 44  | Grid: ( 8, 18) | Screen: (160, 144) | Depth:  46 | Prio: 1
  Tile: 44  | Grid: ( 9, 19) | Screen: (176, 152) | Depth:  46 | Prio: 1
  Tile: 46  | Grid: ( 1,  9) | Screen: ( 48,  72) | Depth:  46 | Prio: 2
  Tile: 42  | Grid: ( 2,  9) | Screen: ( 64,  72) | Depth:  46 | Prio: 2
  Tile: 117 | Grid: ( 3, 17) | Screen: ( 80, 136) | Depth:  53 | Prio: 0
  Tile: 117 | Grid: ( 4, 18) | Screen: ( 96, 144) | Depth:  53 | Prio: 0
  Tile: 37  | Grid: ( 3, 14) | Screen: ( 80, 112) | Depth:  54 | Prio: 0
  Tile: 38  | Grid: ( 3, 15) | Screen: ( 80, 120) | Depth:  54 | Prio: 0
  Tile: 38  | Grid: ( 3, 16) | Screen: ( 80, 128) | Depth:  54 | Prio: 0
  Tile: 37  | Grid: ( 4, 15) | Screen: ( 96, 120) | Depth:  54 | Prio: 0
  Tile: 38  | Grid: ( 4, 16) | Screen: ( 96, 128) | Depth:  54 | Prio: 0
  Tile: 38  | Grid: ( 4, 17) | Screen: ( 96, 136) | Depth:  54 | Prio: 0
  Tile: 37  | Grid: ( 5, 16) | Screen: (112, 128) | Depth:  54 | Prio: 0
  Tile: 38  | Grid: ( 5, 17) | Screen: (112, 136) | Depth:  54 | Prio: 0
  Tile: 38  | Grid: ( 5, 18) | Screen: (112, 144) | Depth:  54 | Prio: 0
  Tile: 39  | Grid: ( 5, 19) | Screen: (112, 152) | Depth:  54 | Prio: 0
  Tile: 37  | Grid: ( 6, 17) | Screen: (128, 136) | Depth:  54 | Prio: 0
  Tile: 38  | Grid: ( 6, 18) | Screen: (128, 144) | Depth:  54 | Prio: 0
  Tile: 38  | Grid: ( 6, 19) | Screen: (128, 152) | Depth:  54 | Prio: 0
  Tile: 37  | Grid: ( 7, 18) | Screen: (144, 144) | Depth:  54 | Prio: 0
  Tile: 38  | Grid: ( 7, 19) | Screen: (144, 152) | Depth:  54 | Prio: 0
  Tile: 37  | Grid: ( 8, 19) | Screen: (160, 152) | Depth:  54 | Prio: 0
  Tile: 39  | Grid: ( 3, 17) | Screen: ( 80, 136) | Depth:  54 | Prio: 1
  Tile: 39  | Grid: ( 4, 18) | Screen: ( 96, 144) | Depth:  54 | Prio: 1
  Tile: 8   | Grid: ( 0, 15) | Screen: ( 32, 120) | Depth:  58 | Prio: 0
  Tile: 7   | Grid: ( 0, 16) | Screen: ( 32, 128) | Depth:  58 | Prio: 0
  Tile: 8   | Grid: ( 0, 17) | Screen: ( 32, 136) | Depth:  58 | Prio: 0
  Tile: 7   | Grid: ( 0, 18) | Screen: ( 32, 144) | Depth:  58 | Prio: 0
  Tile: 107 | Grid: ( 0, 19) | Screen: ( 32, 152) | Depth:  58 | Prio: 0
  Tile: 8   | Grid: ( 1, 16) | Screen: ( 48, 128) | Depth:  58 | Prio: 0
  Tile: 7   | Grid: ( 1, 17) | Screen: ( 48, 136) | Depth:  58 | Prio: 0
  Tile: 8   | Grid: ( 1, 18) | Screen: ( 48, 144) | Depth:  58 | Prio: 0
  Tile: 7   | Grid: ( 1, 19) | Screen: ( 48, 152) | Depth:  58 | Prio: 0
  Tile: 117 | Grid: ( 2, 16) | Screen: ( 64, 128) | Depth:  58 | Prio: 0
  Tile: 8   | Grid: ( 2, 17) | Screen: ( 64, 136) | Depth:  58 | Prio: 0
  Tile: 7   | Grid: ( 2, 18) | Screen: ( 64, 144) | Depth:  58 | Prio: 0
  Tile: 8   | Grid: ( 2, 19) | Screen: ( 64, 152) | Depth:  58 | Prio: 0
  Tile: 8   | Grid: ( 3, 18) | Screen: ( 80, 144) | Depth:  58 | Prio: 0
  Tile: 7   | Grid: ( 3, 19) | Screen: ( 80, 152) | Depth:  58 | Prio: 0
  Tile: 8   | Grid: ( 4, 19) | Screen: ( 96, 152) | Depth:  58 | Prio: 0
  Tile: 4   | Grid: ( 2, 16) | Screen: ( 64, 128) | Depth:  60 | Prio: 1
  Tile: 3   | Grid: ( 2, 17) | Screen: ( 64, 136) | Depth:  60 | Prio: 1
  Tile: 4   | Grid: ( 2, 18) | Screen: ( 64, 144) | Depth:  60 | Prio: 1
  Tile: 3   | Grid: ( 2, 19) | Screen: ( 64, 152) | Depth:  60 | Prio: 1
Room 2:
  Tile: 119 | Grid: ( 0, 11) | Screen: ( 32,  88) | Depth: -16 | Prio: 0
  Tile: 9   | Grid: ( 0, 12) | Screen: ( 32,  96) | Depth: -16 | Prio: 0
  Tile: 9   | Grid: ( 0, 13) | Screen: ( 32, 104) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 0, 14) | Screen: ( 32, 112) | Depth: -16 | Prio: 0
  Tile: 46  | Grid: ( 0, 15) | Screen: ( 32, 120) | Depth: -16 | Prio: 0
  Tile: 37  | Grid: ( 0, 16) | Screen: ( 32, 128) | Depth: -16 | Prio: 0
  Tile: 38  | Grid: ( 0, 17) | Screen: ( 32, 136) | Depth: -16 | Prio: 0
  Tile: 38  | Grid: ( 0, 18) | Screen: ( 32, 144) | Depth: -16 | Prio: 0
  Tile: 39  | Grid: ( 0, 19) | Screen: ( 32, 152) | Depth: -16 | Prio: 0
  Tile: 90  | Grid: ( 1, 10) | Screen: ( 48,  80) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 1, 11) | Screen: ( 48,  88) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 1, 12) | Screen: ( 48,  96) | Depth: -16 | Prio: 0
  Tile: 9   | Grid: ( 1, 13) | Screen: ( 48, 104) | Depth: -16 | Prio: 0
  Tile: 9   | Grid: ( 1, 14) | Screen: ( 48, 112) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 1, 15) | Screen: ( 48, 120) | Depth: -16 | Prio: 0
  Tile: 46  | Grid: ( 1, 16) | Screen: ( 48, 128) | Depth: -16 | Prio: 0
  Tile: 37  | Grid: ( 1, 17) | Screen: ( 48, 136) | Depth: -16 | Prio: 0
  Tile: 38  | Grid: ( 1, 18) | Screen: ( 48, 144) | Depth: -16 | Prio: 0
  Tile: 38  | Grid: ( 1, 19) | Screen: ( 48, 152) | Depth: -16 | Prio: 0
  Tile: 90  | Grid: ( 2,  9) | Screen: ( 64,  72) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 2, 10) | Screen: ( 64,  80) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 2, 11) | Screen: ( 64,  88) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 2, 12) | Screen: ( 64,  96) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 2, 13) | Screen: ( 64, 104) | Depth: -16 | Prio: 0
  Tile: 9   | Grid: ( 2, 14) | Screen: ( 64, 112) | Depth: -16 | Prio: 0
  Tile: 9   | Grid: ( 2, 15) | Screen: ( 64, 120) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 2, 16) | Screen: ( 64, 128) | Depth: -16 | Prio: 0
  Tile: 46  | Grid: ( 2, 17) | Screen: ( 64, 136) | Depth: -16 | Prio: 0
  Tile: 37  | Grid: ( 2, 18) | Screen: ( 64, 144) | Depth: -16 | Prio: 0
  Tile: 38  | Grid: ( 2, 19) | Screen: ( 64, 152) | Depth: -16 | Prio: 0
  Tile: 90  | Grid: ( 3,  8) | Screen: ( 80,  64) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 3,  9) | Screen: ( 80,  72) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 3, 10) | Screen: ( 80,  80) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 3, 11) | Screen: ( 80,  88) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 3, 12) | Screen: ( 80,  96) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 3, 13) | Screen: ( 80, 104) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 3, 14) | Screen: ( 80, 112) | Depth: -16 | Prio: 0
  Tile: 9   | Grid: ( 3, 15) | Screen: ( 80, 120) | Depth: -16 | Prio: 0
  Tile: 9   | Grid: ( 3, 16) | Screen: ( 80, 128) | Depth: -16 | Prio: 0
  Tile: 11  | Grid: ( 3, 17) | Screen: ( 80, 136) | Depth: -16 | Prio: 0
  Tile: 46  | Grid: ( 3, 18) | Screen: ( 80, 144) | Depth: -16 | Prio: 0
  Tile: 37  | Grid: ( 3, 19) | Screen: ( 80, 152) | Depth: -16 | Prio: 0
  Tile: 90  | Grid: ( 4,  7) | Screen: ( 96,  56) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 4,  8) | Screen: ( 96,  64) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 4,  9) | Screen: ( 96,  72) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 4, 10) | Screen: ( 96,  80) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 4, 11) | Screen: ( 96,  88) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 4, 12) | Screen: ( 96,  96) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 4, 13) | Screen: ( 96, 104) | Depth: -16 | Prio: 0
  Tile: 6   | Grid: ( 4, 14) | Screen: ( 96, 112) | Depth: -16 | Prio: 0
